URL: /
Timestamp: Thu Sep 01 2022 13:11:25 GMT-0500 (Central Daylight Time)

URL: /favicon.ico
Timestamp: Thu Sep 01 2022 13:11:26 GMT-0500 (Central Daylight Time)

::1 - - [08/Sep/2022:18:32:36 +0000] "GET /movies/inception HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:32:43 +0000] "GET /movies/:inception HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:32:49 +0000] "GET /movies/inception HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:38:54 +0000] "GET /movies/2000 HTTP/1.1" 400 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:38:59 +0000] "GET /movies HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:41:26 +0000] "GET /users/Ned HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:41:33 +0000] "GET /users/ned HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:42:52 +0000] "GET /users/ned HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:42:56 +0000] "GET /users/1 HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:43:10 +0000] "GET /user/1 HTTP/1.1" 404 145 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:43:19 +0000] "GET /user/ HTTP/1.1" 404 144 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:43:34 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:44:43 +0000] "GET /movies HTTP/1.1" 200 3060 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:44:48 +0000] "GET /movies/director HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:44:50 +0000] "GET /movies/directors HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:45:00 +0000] "GET /movies/directors/Peter%20Jackson HTTP/1.1" 404 171 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:49:41 +0000] "GET / HTTP/1.1" 200 356 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:49:41 +0000] "GET /movies HTTP/1.1" 200 3060 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:49:42 +0000] "GET /movies HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:50:00 +0000] "GET /movies/directors/ HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:50:02 +0000] "GET /movies/directors HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:50:12 +0000] "GET /movies/Inception HTTP/1.1" 200 336 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:20:47:18 +0000] "GET / HTTP/1.1" 200 356 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:20:47:25 +0000] "GET /movies HTTP/1.1" 200 3060 "-" "PostmanRuntime/7.29.2"
